Book_Name,Book_Price,Book_Author,Book_Rating,Book_release_date,Book_Image
HEAL WITH FOODS: MAGICAL INGREDIENTS THAT WILL CHANGE YOUR LIFE,168,Ruskin Bond,149,05-Feb-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81BfZXZ5QIL._AC_UY218_.jpg
The Perfect 10: 10-Minute Workouts You Can Do Anywhere,159,Douglas Stuart,49,27-Mar-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71F+EUIaKrL._AC_UY218_.jpg
BECOME YOUR OWN NUTRITIONIST : A mini encyclopedia on food and nutrition,499,Sally Fallon,371,30-Nov-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61qxa623zpL._AC_UY218_.jpg
"Set On You: A witty, addictive, chemistry filled rom-com",362,Tony Robbins,"46,280",28-Jun-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71a-ji5xz2L._AC_UY218_.jpg
The Diving Bell and the Butterfly: A Memoir of Life in Death (Vintage International),128,Bill Burnett,"3,556",23-Jun-98,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81GkEn0rLfL._AC_UY218_.jpg
How To Live Your Life,538,Dave Evans,"1,708",19-May-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71N83BJlZgL._AC_UY218_.jpg
Shuggie Bain: Winner of Booker Prize 2020,0,Holger Rathgeber,404,16-Oct-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71uPSJrAFgL._AC_UY218_.jpg
Driven to Distraction (Revised): Recognizing and Coping with Attention Deficit Disorder,750,Dr. H.K. Bakhru,362,13-Sep-11,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81rCr2-vWOL._AC_UY218_.jpg
The One-Straw Revolution: An Introduction to Natural Farming (New York Review Books Classics),"8,553",T. Colin Campbell,657,02-Jun-09,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81zVCls2f0L._AC_UY218_.jpg
The Supreme Yoga: Yoga Vasistha,339,Thomas M. Campbell II,725,01-Jan-10,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61nY53zpSfL._AC_UY218_.jpg
Life Force,599,Stephen Perrine,"3,616",08-Feb-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71iW4LPkNpL._AC_UY218_.jpg
Designing Your Life: For Fans of Atomic Habits,"2,923",Dean Ornish M.D.,35,07-Feb-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71nc64sA5DL._AC_UY218_.jpg
Our Iceberg is Melting: Changing and Succeeding Under Any Conditions,0,Anne Ornish,359,23-Jul-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/815nqxcLV2L._AC_UY218_.jpg
THE DIET MYTH,0,Hardcover,"4,593",31-Dec-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71KwkFq0tWL._AC_UY218_.jpg
THE T.I.G.E.R. PROTOCOL: An Integrative 5-Step Programme to Treat and Heal Your Autoimmunity,0,Glennon Doyle,"1,810",11-May-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71YW3cJgFsL._AC_UY218_.jpg
"A Complete Handbook Of Nature Cure, Bakhru","1,976",Amaresh Ojha and Subhra Moitra,57,20-Jul-91,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61hDCBniOvL._AC_UY218_.jpg
"THE CHINA STUDY: REVISED AND EXPANDED ED: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-Term Health","11,958.00",Rohini Patil,104,19-Jun-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71HVHSz9axL._AC_UY218_.jpg
Dinosaur Therapy: THE INTERNATIONAL BESTSELLER,348,Audio CD,"2,708",31-Aug-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ZxgIBJLxL._AC_UY218_.jpg
The Colour Purple Book Paperback Book By Alice Walker Latest Edition 2023,295,Paperback,"2,850",01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71JwzJTRi6L._AC_UY218_.jpg
Undo It!: How Simple Lifestyle Changes Can Reverse Most Chronic Diseases,280,Audio CD,181,04-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81WATaMxmhL._AC_UY218_.jpg
PIGGY BANK TO PORTFOLIO How to Raise Financially Smart Kids,429,"Audio, Cassette",367,10-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/612MnPxaT6L._AC_UY218_.jpg
"Untamed: Stop Pleasing, Start Living: THE NO.1 SUNDAY TIMES BESTSELLER",549,Sundeep Singh,189,27-Aug-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/818LjUvnyIL._AC_UY218_.jpg
Don't Lose Out; Work Out!,521,Anupriya Goel,"17,072",11-Nov-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/818AYmCOGfL._AC_UY218_.jpg
Better Eyesight Without Glasses,0,Paperback,1,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/610Lg7KJI4L._AC_UY218_.jpg
Fitness Habits: Breaking the Barriers to Fitness,"1,166",Sally Fallon,21,12-Apr-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Z+TZ8CZZL._AC_UY218_.jpg
Lifestyle Diet: Straight from My Heart,"1,107.00",Stephen Perrine,297,10-Aug-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61pQg2kNM7L._AC_UY218_.jpg
"Chimp Paradox, The",469,Thomas Ashley-Farrand,203,05-Jan-12,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81XNRG1+SiL._AC_UY218_.jpg
The Brain: The Story of You English Paperback Book Latest Edition 2023,309,Dave Asprey,"6,598",01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81oFj8CRhsL._AC_UY218_.jpg
A Doodle a Day Keeps the Stress Away: Quick creativity for instant calm,0,Audio CD,"1,562",31-Aug-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71VIoS0XOQL._AC_UY218_.jpg
Food & Vitamin Chart ( 70 x 100 cm ) - Laminated,335,Susan David,11,01-Jan-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81xLJY-n3xL._AC_UY218_.jpg
Back To The Roots: Celebrating Indian Wisdom and Wellness,0,Hardcover,5,30-Aug-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61rYnwftoLL._AC_UY218_.jpg
HEALING BACK PAIN: THE MIND-BODY CONNECTION,125,Pinki Virani,657,27-Feb-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mgtULqtVL._AC_UY218_.jpg
The Power of Surrender Cards: A 52-Card Deck to Transform Your Life by Letting Go,637,Sivananda Yoga Vedanta Centre,3,15-Dec-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71JawxkuSGL._AC_UY218_.jpg
There’s No Pill for Every Illness: Diabetes to Cancer… Healing Without Medicines,463,Dr Becky Kennedy,121,09-Sep-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ZFkjmIvjL._AC_UY218_.jpg
When Cure is Crime…,265,Rujuta Diwekar,956,22-Sep-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/618wBJMpPpL._AC_UY218_.jpg
"Chasing the Horizon: A true story of grit, hope and perseverance ǀ Life lessons to become a better version of yourself",0,Dr. Biswaroop Roy Chowdhury,77,12-Jun-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71q3uVeQVqL._AC_UY218_.jpg
How to Get Glass Skin: The Industry Secr,38,Audio CD,8,21-Jun-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61+NLDnfgnL._AC_UY218_.jpg
Managing Pain with Sweet Pills - An Evidence Based Homeopathic Approach to Pain Managment,145,Shonali Sabherwal,362,01-Jul-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71acCefmnRL._AC_UY218_.jpg
"Present, The (L): The Gift That Makes You Happy And Successful At Work And In Life",99,Mohnish Pabrai,57,01-Jan-07,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/612q6dFEojL._AC_UY218_.jpg
Fit at Any Age: A Practitioner’s Guide,278,Dr. Biswaroop Roy Chowdhury,610,18-Oct-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81BGzsYQfzL._AC_UY218_.jpg
Relaxing coloring book Home Sweet Home. Home and Interior Adult coloring: Adult coloring book Home & Architecture,251,Joan Didion,580,06-May-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/8177FZLgNWS._AC_UY218_.jpg
"Quantum Body: The New Science of Living a Longer, Healthier, More Vital Life",399,Audio CD,"3,483",05-Dec-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71lAyXdTW1L._AC_UY218_.jpg
"Healing Mantras: Using Sound Affirmations for Personal Power, Creativity, and Healing",265,Patrick McKeown,1,24-Aug-99,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81uil0fA7xL._AC_UY218_.jpg
Smarter Not Harder : The Biohacker’s Guide to Getting the Body and Mind You Want,0,Judson Brewer,"1,871",31-Mar-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71WhtytyXhL._AC_UY218_.jpg
"Emotional Agility: Get Unstuck, Embrace Change and Thrive in Work and Life [Paperback] David, Susan",199,Harvey Diamond,104,04-Sep-17,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81gHTdX8GoL._AC_UY218_.jpg
Bitter Chocolate: Child Sexual Abuse In India [Paperback] Pinki Virani,189,"Audio, Cassette",149,01-Jan-00,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61KpBlwAvFL._AC_UY218_.jpg
Practical Ayurveda: Find Out Who You Are and What You Need to Bring Balance to Your Life,204,Mark Manson,"1,401",28-Jun-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/815m7DV0HOL._AC_UY218_.jpg
2023 YOGA BOOK,188,Kelly McGonigal,"4,670",01-Dec-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/816NmjToquL._AC_UY218_.jpg
"Hunting Adeline Paperback – Import, 26 January 2022- PART 2",0,Hansaji J. Yogendra,10,01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mjTijtcSL._AC_UY218_.jpg
Good Inside: A Practical Guide To Becoming The Parent You Wa: The new Sunday Times bestselling gentle parenting guide for fans of Philippa Perry,0,Paul McKenna,"5,059",15-Sep-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71C+wR5enkL._AC_UY218_.jpg
The Great Indian Diet-Bpb: Busting the big FAT MYTH,0,Blueprint Editorial Board,2,19-Nov-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/712zQqLmaoL._AC_UY218_.jpg
The 12-week fitness project: Updated for 2022 with 12 extra guidelines,0,Johann Hari,42,03-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71qAZ1y+5AL._AC_UY218_.jpg
Rabbit -Tortoise Model for Cancer Cure,"1,250",Dr Elissa Epel,30,13-Apr-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71VPdveH1eL._AC_UY218_.jpg
In the Realm of Hungry Ghosts: Close Encounters with Addiction,0,DK,177,12-Nov-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81LFXuelKyL._AC_UY218_.jpg
METABOLICAL,425,Lynda Gratton,250,04-May-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91l07JB6mbL._AC_UY218_.jpg
Finding Your Balance: Your 360° Guide To: Your 360-degree Guide to Perimenopause and Beyond,"1,901",Andrew J. Scott,"10,309",31-Oct-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61RlFcMA+SL._AC_UY218_.jpg
The Dhandho Investor: The Low-Risk Value Method to High Returns English Hardcover Book By Mohnish Pabrai Latest Edition 2023,0,MP3 CD,"2,686",01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41uo0vRUayL._AC_UY218_.jpg
Cure @ Zero Volt,"17,096.00",Benjamin Bikman,"1,275",24-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91MJIHTT4QL._AC_UY218_.jpg
The Electronic Cigarette Alternative to Death by Cigarette,496,Audio CD,"1,175",27-Apr-12,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81EP5F3USKL._AC_UY218_.jpg
Miracles of Numerology,0,Marie Kondo,211,14-Dec-12,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61xoe-BMemL._AC_UY218_.jpg
AYURVEDA PRACTICE GUIDELINE,234,Kavita Devgan,556,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61z9sxZy2UL._AC_UY218_.jpg
THE YEAR OF MAGICAL THINKING - Modern Collins Classics,309,Theodore Maddox,"2,015",05-Jun-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/719CX5xr5JL._AC_UY218_.jpg
Training for a Healthy Life: A Daily Food and Fitness Journal,0,Ashwin Sanghi,"1,837",24-Dec-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Rh89c7Y0L._AC_UY218_.jpg
YOUR SIMPLE GUIDE TO REVERSING TYPE 2 DIABETES,0,Dr Mukesh Batra,599,06-May-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71FdJbSubHL._AC_UY218_.jpg
THE OXYGEN ADVANTAGE,304,Anthony William,22,15-Sep-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91shAJ6y-oL._AC_UY218_.jpg
Kinetic Living: Your Fitness Revolution,247,Ian Tuhovsky,"1,291",18-Nov-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/711MBuX60sL._AC_UY218_.jpg
"The Secret Life of the Unborn Child: How You Can Prepare Your Baby for a Happy, Healthy Life",0,Hardcover,6,15-Jul-82,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81FpWpAPZdL._AC_UY218_.jpg
Unwinding Anxiety: Train Your Brain to Heal Your Mind,0,Alessio Roberti,267,15-May-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81HV21Pq+cL._AC_UY218_.jpg
ADHD 2.0: New Science and Essential Strategies for Thriving with Distraction--From Childhood Through Adulthood,223,Michaeleen Doucleff,"2,759",04-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/714jY9eKOML._AC_UY218_.jpg
Fit For Life,265,Audio CD,27,01-Jan-04,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81rVYsEdIkL._AC_UY218_.jpg
The Subtle Art of Not Giving a F*ck Journal,0,Austin Current,292,15-Jul-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61h8o0uxsYL._AC_UY218_.jpg
Balanced Diet & Vitamin Chart - Laminated ( 50 x 70 cm ),223,Alain de Botton,84,01-Jan-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/91VxJLpKGDL._AC_UY218_.jpg
The Upside of Stress: Why stress is good for you (and how to get good at it),478,Hardcover,"5,934",24-Jun-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81xCxyxqu5L._AC_UY218_.jpg
Ayurvedic Cosmetology,0,Audio CD,"2,015",01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71sl+NAAZyL._AC_UY218_.jpg
SATTVIK COOKING: MODERN AVATARS OF VEDIC FOODS,0,Bimal Chhajer,42,10-Sep-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61xDvQsVReL._AC_UY218_.jpg
I Can Make You Thin: The No. 1 Bestseller,"1,491",Professor Roy Taylor,251,17-Dec-07,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71WMZlj08dL._AC_UY218_.jpg
A Therapeutic Journey: Lessons from the School of Life,649,Audio CD,"1,091",05-Oct-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61kGJxJZZkL._AC_UY218_.jpg
MY PREGNANCY JOURNAL,276,Hardcover,"3,226",02-Oct-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/7142oVAJh7L._AC_UY218_.jpg
Physical Education Class 12 CBSE question bank 2024 by MasterMind,157,Katherine May,"3,832",22-Jun-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81xek1T-7VL._AC_UY218_.jpg
Nawa Yogini Tantra: Yoga for Women,229,Brad Stulberg,519,31-Dec-96,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/718zcEa55wL._AC_UY218_.jpg
Stolen Focus: Why You Can't Pay Attention,185,Hardcover,373,01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71UMZ6-gRqL._AC_UY218_.jpg
"Mindful Transformation: A Journey to Health and Happiness: Love Yourself, Master Your Mind, Motivate Yourself, and Maintain a Healthy Lifestyle",210,Audio CD,14,03-Dec-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51tEHkTe2+L._AC_UY218_.jpg
THE TELOMERE EFFECT,188,Sri M,45,11-Jan-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/817Gw2MrIjL._AC_UY218_.jpg
The Collected Works of Atul Ga: The Checklist Manifesto + Better + Being Mortal + Complications,0,Anthony William,173,14-Mar-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61JPy5hqJwL._AC_UY218_.jpg
"Strength Training: The Complete Step-by-Step Guide to a Stronger, Sculpted Body",594,Sonja Lyubomirsky,30,01-Dec-09,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/910d0hfORXL._AC_UY218_.jpg
The 100-Year Life: Living and Working in an Age of Longevity,119,A.P.J. Abdul Kalam,55,20-Jul-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61zeMSZ3fmL._AC_UY218_.jpg
BEFORE YOU SOW THE SEED OF LIFE,113,Swami Vivekananda,269,03-Dec-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81JnGwVg0NL._AC_UY218_.jpg
Why We Get Sick: The Hidden Epidemic at: The Hidden Epidemic at the Root of Most Chronic Disease--and How to Fight It,999,Olivia Laing,"1,862",07-Sep-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71tOzKpGSIL._AC_UY218_.jpg
"The Life-Changing Manga of Tidying Up: A Magical Story to Spark Joy in Life, Work and Love",300,Hardcover,49,17-Oct-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71MKem0jyXL._AC_UY218_.jpg
Pregnancy: What the Indian Woman Always Wanted to Know But Was Afraid to Ask,279,Audio CD,117,01-Dec-91,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71-AQDOQCZL._AC_UY218_.jpg
WHEN I GROW UP I WANT TO BE...,305,Jaideva Singh,786,01-Jan-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71hX23N323L._AC_UY218_.jpg
"Super Trader, Expanded Edition: Make Consistent Profits in Good and Bad Markets Paperback Book By Van K. Tharp Latest Edition 2023","1,573",Laura Vanderkam,"2,957",01-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61d9hVhBhVL._AC_UY218_.jpg
THE DON’T-DIET PLAN: A NO-NONSENSE GUIDE TO WEIGHT LOSS,656,Hardcover,944,04-Sep-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/611Q6GoXUnL._AC_UY218_.jpg
"Simple Living: Over 55 Ways To Declutter Your Life, Reduce Stress And Be a Happier Person (Be More Productive, Simple Living and Loving it, Getting Things Done, Declutter)",0,Audio CD,905,25-Apr-15,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71PpDA0JNTL._AC_UY218_.jpg
Nature the Only Healer,"1,333",Ramya Subramanian,"4,026",01-Jan-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41H1wOzKkjL._AC_UY218_.jpg
Success Principles of Ratan Tata,302,David Goggins,106,17-Jan-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71JDlmQ6HgL._AC_UY218_.jpg
13 Steps to Bloody Good Health,488,Jessie Inchauspe,110,26-Jun-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/715VIXCnJGL._AC_UY218_.jpg
"Medical Medium Brain Saver Protocols, Cl: For Neurological, Autoimmune & Mental Health",0,Audio CD,"1,531",11-Oct-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/812pNVAhDBL._AC_UY218_.jpg
"THE SCIENCE OF EFFECTIVE COMMUNICATION: Improve Your Social Skills and Small Talk, Develop Charisma and Learn How to Talk to Anyone",549,Nicola Bulman,167,01-Dec-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71PEGvnSuKL._AC_UY218_.jpg
"The Circadian Diabetes Code: Discover the right time to eat, sleep and exercise to prevent and reverse prediabetes and type 2 diabetes",521,Will Bulsiewicz MD,182,09-Nov-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71-oN60GJOL._AC_UY218_.jpg
The Ultimate Introduction To Nlp,"2,037",Deepa Kannan,"5,801",19-Mar-13,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/719-PCW3-8L._AC_UY218_.jpg
"Hunt, Gather, Parent: What Ancient Cultures Can Teach Us about Raising Children",418,Dave Asprey,223,30-Apr-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71ag1wRdzHL._AC_UY218_.jpg
Science of Strength Training: Understand the Anatomy and Physiology to Transform Your Body,250,Dr Jason Fung,197,08-Apr-21,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81Vp1LO536L._AC_UY218_.jpg
Status Anxiety,0,Juliet Starrett,"19,596",13-Jan-05,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91qJQhvSzrL._AC_UY218_.jpg
Dr. Neal Barnard's Program for Reversing Diabetes: The Scientifically Proven System for Reversing Diabetes Without Drugs,304,Kelly Starrett,43,27-Feb-18,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/812y1lTM2xL._AC_UY218_.jpg
201 Diet Tips For Heart Patients (E) PB,288,Temple Grandin,"1,538",01-Jan-04,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61FIArPKF8L._AC_UY218_.jpg
"Eat to Beat Your Diet: Burn fat, heal your metabolism, live longer",0,Jessica Baum,31,30-Mar-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81c4gJWhdSL._AC_UY218_.jpg
LIFE WITHOUT DIABETES,728,Dr. Gabrielle Lyon,234,26-Dec-19,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71fK-iqUEFL._AC_UY218_.jpg
108 Pearls to Awaken Your Healing Potential,675,Michael Pollan,439,15-Feb-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61nGEn1pxjL._AC_UY218_.jpg
Practices of Yoga for the Digestive System,"1,589",Carolinda Witt,26,01-Jan-06,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91cR4J2w9dL._AC_UY218_.jpg
Wintering: The Power of Rest and Retreat in Difficult Times,0,Gary Taubes,313,12-Nov-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91Nlfc48nnL._AC_UY218_.jpg
Master of Change : How to Excel When Everything is Changing – Including You,249,Audio CD,214,05-Oct-23,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71EadYBZ4oL._AC_UY218_.jpg
Yoga Also For The Godless,679,Chris Wark,900,18-Jul-22,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/711GHsEttcL._AC_UY218_.jpg
"Medical Medium Cleanse to Heal: Healing Plans for Sufferers of Anxiety, Depression, Acne, Eczema, Lyme, Gut Problems, Brain Fog, Weight Issues, ... Fibroids, UTI, Endometriosis & Autoimmune",645,P.J. Saher,641,21-Apr-20,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71LiWMyBm6L._AC_UY218_.jpg
